Year,Race,Track,Driver,Team,LapNumber,Compound,TyreLife,TrackStatus,PracticeLapTimeDelta,QualifyingPosition
2022,Australian Grand Prix,Albert Park Circuit,RUS,Mercedes,13.0,SOFT,7.0,1,1.0156,7
2022,Australian Grand Prix,Albert Park Circuit,RIC,McLaren,11.0,SOFT,2.0,1,1.0155,8
2022,Australian Grand Prix,Albert Park Circuit,OCO,Alpine,13.0,SOFT,6.0,1,1.0109,9
2022,Australian Grand Prix,Albert Park Circuit,GAS,AlphaTauri,14.0,SOFT,6.0,1,1.0147,10
2022,Australian Grand Prix,Albert Park Circuit,BOT,Alfa Romeo,15.0,SOFT,7.0,1,1.0136,11
2022,Australian Grand Prix,Albert Park Circuit,SAI,Ferrari,13.0,SOFT,6.0,1,1.005,12
2022,Australian Grand Prix,Albert Park Circuit,TSU,AlphaTauri,15.0,SOFT,7.0,1,1.0183,13
2022,Australian Grand Prix,Albert Park Circuit,ALB,Williams,9.0,SOFT,2.0,1,1.0371,14
2022,Australian Grand Prix,Albert Park Circuit,ZHO,Alfa Romeo,15.0,SOFT,7.0,1,1.0264,15
2022,Australian Grand Prix,Albert Park Circuit,MAG,Haas F1 Team,12.0,SOFT,4.0,1,1.028,16
2022,Australian Grand Prix,Albert Park Circuit,MSC,Haas F1 Team,12.0,SOFT,6.0,1,1.0379,17
2022,Australian Grand Prix,Albert Park Circuit,LAT,Williams,9.0,SOFT,2.0,1,1.0422,18
2022,Emilia Romagna Grand Prix,Imola Circuit,SAI,Ferrari,25.0,MEDIUM,11.0,1,1.0101,1
2022,Emilia Romagna Grand Prix,Imola Circuit,TSU,AlphaTauri,20.0,SOFT,4.0,1,1.0116,2
2022,Emilia Romagna Grand Prix,Imola Circuit,GAS,AlphaTauri,31.0,MEDIUM,13.0,1,1.0124,3
2022,Emilia Romagna Grand Prix,Imola Circuit,RUS,Mercedes,13.0,SOFT,5.0,1,1.0,4
2022,Emilia Romagna Grand Prix,Imola Circuit,MSC,Haas F1 Team,26.0,MEDIUM,12.0,1,1.0191,5
2022,Emilia Romagna Grand Prix,Imola Circuit,HAM,Mercedes,14.0,SOFT,2.0,1,1.0067,6
2022,Emilia Romagna Grand Prix,Imola Circuit,ZHO,Alfa Romeo,23.0,SOFT,15.0,1,1.0131,7
2022,Emilia Romagna Grand Prix,Imola Circuit,LAT,Williams,20.0,MEDIUM,11.0,1,1.0227,8
2022,Emilia Romagna Grand Prix,Imola Circuit,OCO,Alpine,18.0,SOFT,5.0,1,1.0217,9
2022,Emilia Romagna Grand Prix,Imola Circuit,VER,Red Bull Racing,17.0,MEDIUM,4.0,1,1.0115,10
2022,Emilia Romagna Grand Prix,Imola Circuit,STR,Aston Martin,31.0,MEDIUM,2.0,1,1.0213,11
2022,Emilia Romagna Grand Prix,Imola Circuit,LEC,Ferrari,21.0,SOFT,3.0,1,1.0036,12
2022,Emilia Romagna Grand Prix,Imola Circuit,NOR,McLaren,2.0,SOFT,4.0,1,1.0549,13
2022,Emilia Romagna Grand Prix,Imola Circuit,MAG,Haas F1 Team,17.0,SOFT,6.0,1,1.0161,14
2022,Emilia Romagna Grand Prix,Imola Circuit,ALO,Alpine,15.0,SOFT,5.0,1,1.009,15
2022,Emilia Romagna Grand Prix,Imola Circuit,PER,Red Bull Racing,23.0,MEDIUM,4.0,1,1.001,16
2022,Emilia Romagna Grand Prix,Imola Circuit,VET,Aston Martin,24.0,SOFT,10.0,1,1.0214,17
2022,Miami Grand Prix,Miami International Autodrome,LEC,Ferrari,8.0,SOFT,2.0,2,1.0012,1
2022,Miami Grand Prix,Miami International Autodrome,SAI,Ferrari,6.0,MEDIUM,6.0,2,1.0114,2
2022,Miami Grand Prix,Miami International Autodrome,PER,Red Bull Racing,9.0,SOFT,4.0,1,1.0024,3
2022,Miami Grand Prix,Miami International Autodrome,HAM,Mercedes,6.0,SOFT,2.0,2,1.0027,4
2022,Miami Grand Prix,Miami International Autodrome,GAS,AlphaTauri,8.0,SOFT,2.0,2,1.0068,5
2022,Miami Grand Prix,Miami International Autodrome,NOR,McLaren,11.0,SOFT,4.0,1,1.0066,6
2022,Miami Grand Prix,Miami International Autodrome,TSU,AlphaTauri,15.0,SOFT,9.0,1,1.0147,7
2022,Miami Grand Prix,Miami International Autodrome,ALO,Alpine,9.0,SOFT,4.0,1,1.0048,8
2022,Miami Grand Prix,Miami International Autodrome,RUS,Mercedes,7.0,SOFT,3.0,1,1.0,9
2022,Miami Grand Prix,Miami International Autodrome,VET,Aston Martin,10.0,SOFT,2.0,2,1.0162,10
2022,Miami Grand Prix,Miami International Autodrome,RIC,McLaren,11.0,SOFT,2.0,2,1.0141,11
2022,Miami Grand Prix,Miami International Autodrome,MSC,Haas F1 Team,12.0,SOFT,8.0,1,1.0183,12
2022,Miami Grand Prix,Miami International Autodrome,STR,Aston Martin,12.0,SOFT,4.0,1,1.0188,13
2022,Miami Grand Prix,Miami International Autodrome,MAG,Haas F1 Team,7.0,SOFT,4.0,1,1.0109,14
2022,Miami Grand Prix,Miami International Autodrome,ZHO,Alfa Romeo,14.0,SOFT,5.0,1,1.0103,15
2022,Miami Grand Prix,Miami International Autodrome,ALB,Williams,12.0,SOFT,5.0,1,1.0197,16
2022,Miami Grand Prix,Miami International Autodrome,LAT,Williams,11.0,SOFT,4.0,1,1.0331,17
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,LEC,Ferrari,10.0,SOFT,2.0,1,1.0,1
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,VER,Red Bull Racing,7.0,SOFT,2.0,1,1.0042,2
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,SAI,Ferrari,11.0,SOFT,2.0,1,1.004,3
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,RUS,Mercedes,11.0,SOFT,2.0,1,1.0015,4
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,PER,Red Bull Racing,12.0,SOFT,5.0,1,1.0121,5
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,HAM,Mercedes,10.0,SOFT,2.0,1,1.0026,6
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,BOT,Alfa Romeo,2.0,MEDIUM,2.0,1,1.0271,7
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,MAG,Haas F1 Team,8.0,SOFT,2.0,1,1.0169,8
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,RIC,McLaren,11.0,SOFT,2.0,1,1.0215,9
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,MSC,Haas F1 Team,9.0,SOFT,2.0,1,1.0136,10
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,NOR,McLaren,5.0,MEDIUM,5.0,1,1.0467,11
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,TSU,AlphaTauri,9.0,SOFT,3.0,1,1.0203,12
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,OCO,Alpine,8.0,SOFT,2.0,1,1.0135,13
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,GAS,AlphaTauri,10.0,SOFT,2.0,1,1.0157,14
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,VET,Aston Martin,9.0,SOFT,2.0,1,1.013,15
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,ALO,Alpine,9.0,SOFT,2.0,1,1.0067,16
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,ZHO,Alfa Romeo,13.0,SOFT,2.0,1,1.0276,17
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,STR,Aston Martin,9.0,SOFT,2.0,1,1.0198,18
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,ALB,Williams,12.0,SOFT,2.0,1,1.0332,19
2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,LAT,Williams,10.0,SOFT,4.0,1,1.0443,20
2022,Monaco Grand Prix,Circuit de Monaco,LEC,Ferrari,15.0,SOFT,6.0,1,1.0,1
2022,Monaco Grand Prix,Circuit de Monaco,SAI,Ferrari,21.0,SOFT,11.0,1,1.0006,2
2022,Monaco Grand Prix,Circuit de Monaco,PER,Red Bull Racing,17.0,SOFT,8.0,2,1.0052,3
2022,Monaco Grand Prix,Circuit de Monaco,VER,Red Bull Racing,15.0,SOFT,5.0,1,1.0062,4
2022,Monaco Grand Prix,Circuit de Monaco,NOR,McLaren,13.0,SOFT,4.0,1,1.0088,5
2022,Monaco Grand Prix,Circuit de Monaco,RUS,Mercedes,16.0,SOFT,7.0,1,1.0103,6
2022,Monaco Grand Prix,Circuit de Monaco,ALO,Alpine,10.0,SOFT,2.0,1,1.0173,7
2022,Monaco Grand Prix,Circuit de Monaco,HAM,Mercedes,11.0,SOFT,2.0,1,1.0222,8
2022,Monaco Grand Prix,Circuit de Monaco,VET,Aston Martin,13.0,SOFT,5.0,1,1.0193,9
2022,Monaco Grand Prix,Circuit de Monaco,TSU,AlphaTauri,17.0,SOFT,12.0,1,1.0203,10
2022,Monaco Grand Prix,Circuit de Monaco,BOT,Alfa Romeo,17.0,SOFT,3.0,1,1.0249,11
2022,Monaco Grand Prix,Circuit de Monaco,MAG,Haas F1 Team,11.0,SOFT,2.0,1,1.0218,12
2022,Monaco Grand Prix,Circuit de Monaco,OCO,Alpine,16.0,SOFT,7.0,1,1.0352,13
2022,Monaco Grand Prix,Circuit de Monaco,MSC,Haas F1 Team,14.0,SOFT,4.0,1,1.0308,14
2022,Monaco Grand Prix,Circuit de Monaco,ALB,Williams,17.0,SOFT,7.0,1,1.0252,15
2022,Monaco Grand Prix,Circuit de Monaco,GAS,AlphaTauri,16.0,SOFT,2.0,2,1.0135,16
2022,Monaco Grand Prix,Circuit de Monaco,STR,Aston Martin,11.0,SOFT,5.0,1,1.0271,17
2022,Monaco Grand Prix,Circuit de Monaco,LAT,Williams,12.0,SOFT,2.0,1,1.0498,18
2022,Monaco Grand Prix,Circuit de Monaco,ZHO,Alfa Romeo,14.0,SOFT,5.0,1,1.0257,19
2022,Azerbaijan Grand Prix,Baku City Circuit,LEC,Ferrari,11.0,SOFT,3.0,1,1.0,1
2022,Azerbaijan Grand Prix,Baku City Circuit,PER,Red Bull Racing,10.0,SOFT,2.0,1,1.0024,2
2022,Azerbaijan Grand Prix,Baku City Circuit,VER,Red Bull Racing,11.0,SOFT,4.0,1,1.0034,3
2022,Azerbaijan Grand Prix,Baku City Circuit,SAI,Ferrari,7.0,MEDIUM,7.0,1,1.0102,4
2022,Azerbaijan Grand Prix,Baku City Circuit,RUS,Mercedes,10.0,SOFT,2.0,1,1.0128,5
2022,Azerbaijan Grand Prix,Baku City Circuit,GAS,AlphaTauri,13.0,SOFT,4.0,2,1.0106,6
2022,Azerbaijan Grand Prix,Baku City Circuit,HAM,Mercedes,9.0,SOFT,2.0,1,1.016,7
2022,Azerbaijan Grand Prix,Baku City Circuit,TSU,AlphaTauri,9.0,SOFT,2.0,1,1.013,8
2022,Azerbaijan Grand Prix,Baku City Circuit,VET,Aston Martin,12.0,SOFT,4.0,2,1.0151,9
2022,Azerbaijan Grand Prix,Baku City Circuit,ALO,Alpine,9.0,SOFT,4.0,1,1.0089,10
2022,Azerbaijan Grand Prix,Baku City Circuit,NOR,McLaren,9.0,SOFT,2.0,1,1.015,11
2022,Azerbaijan Grand Prix,Baku City Circuit,RIC,McLaren,11.0,SOFT,2.0,1,1.0178,12
2022,Azerbaijan Grand Prix,Baku City Circuit,OCO,Alpine,11.0,SOFT,4.0,1,1.0134,13
2022,Azerbaijan Grand Prix,Baku City Circuit,ZHO,Alfa Romeo,13.0,SOFT,5.0,2,1.0198,14
2022,Azerbaijan Grand Prix,Baku City Circuit,BOT,Alfa Romeo,14.0,SOFT,5.0,2,1.0183,15
2022,Azerbaijan Grand Prix,Baku City Circuit,MAG,Haas F1 Team,10.0,SOFT,2.0,1,1.0229,16
2022,Azerbaijan Grand Prix,Baku City Circuit,ALB,Williams,11.0,SOFT,4.0,1,1.0307,17
2022,Azerbaijan Grand Prix,Baku City Circuit,LAT,Williams,12.0,SOFT,4.0,1,1.0387,18
2022,Azerbaijan Grand Prix,Baku City Circuit,STR,Aston Martin,11.0,SOFT,3.0,2,1.016,19
2022,Azerbaijan Grand Prix,Baku City Circuit,MSC,Haas F1 Team,16.0,SOFT,6.0,1,1.031,20
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,VER,Red Bull Racing,11.0,SOFT,2.0,1,1.0,1
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,ALO,Alpine,11.0,SOFT,4.0,1,1.0056,2
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,SAI,Ferrari,12.0,SOFT,2.0,1,1.003,3
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,HAM,Mercedes,10.0,SOFT,4.0,1,1.0175,4
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,MAG,Haas F1 Team,15.0,SOFT,2.0,1,1.0185,5
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,MSC,Haas F1 Team,15.0,SOFT,2.0,1,1.0187,6
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,OCO,Alpine,13.0,SOFT,4.0,1,1.0134,7
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,RUS,Mercedes,11.0,SOFT,4.0,1,1.0114,8
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,RIC,McLaren,13.0,SOFT,2.0,1,1.0122,9
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,ZHO,Alfa Romeo,16.0,SOFT,5.0,1,1.0189,10
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,ALB,Williams,14.0,SOFT,7.0,1,1.0276,11
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,LEC,Ferrari,12.0,SOFT,2.0,1,1.0011,12
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,PER,Red Bull Racing,11.0,SOFT,2.0,1,1.014,13
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,NOR,McLaren,12.0,SOFT,3.0,1,1.0116,14
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,GAS,AlphaTauri,16.0,SOFT,5.0,1,1.0101,15
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,VET,Aston Martin,18.0,SOFT,3.0,1,1.0042,16
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,STR,Aston Martin,15.0,SOFT,2.0,1,1.0171,17
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,LAT,Williams,9.0,SOFT,2.0,1,1.0321,18
2022,Canadian Grand Prix,Circuit Gilles Villeneuve,TSU,AlphaTauri,14.0,SOFT,6.0,1,1.0194,19
2022,British Grand Prix,Silverstone Circuit,SAI,Ferrari,16.0,SOFT,5.0,1,1.0,1
2022,British Grand Prix,Silverstone Circuit,VER,Red Bull Racing,10.0,SOFT,2.0,1,1.0023,2
2022,British Grand Prix,Silverstone Circuit,LEC,Ferrari,14.0,SOFT,5.0,1,1.0052,3
2022,British Grand Prix,Silverstone Circuit,PER,Red Bull Racing,12.0,SOFT,2.0,1,1.0091,4
2022,British Grand Prix,Silverstone Circuit,HAM,Mercedes,12.0,SOFT,3.0,1,1.0018,5
2022,British Grand Prix,Silverstone Circuit,ALB,Williams,13.0,SOFT,4.0,1,1.0149,6
2022,British Grand Prix,Silverstone Circuit,NOR,McLaren,12.0,SOFT,2.0,1,1.002,7
2022,British Grand Prix,Silverstone Circuit,ALO,Alpine,11.0,SOFT,2.0,1,1.0085,8
2022,British Grand Prix,Silverstone Circuit,MAG,Haas F1 Team,14.0,SOFT,5.0,1,1.0173,9
2022,British Grand Prix,Silverstone Circuit,RUS,Mercedes,12.0,SOFT,4.0,1,1.0096,10
2022,British Grand Prix,Silverstone Circuit,VET,Aston Martin,17.0,SOFT,7.0,1,1.0125,11
2022,British Grand Prix,Silverstone Circuit,MSC,Haas F1 Team,15.0,SOFT,6.0,1,1.0187,12
2022,British Grand Prix,Silverstone Circuit,ZHO,Alfa Romeo,15.0,SOFT,8.0,1,1.0149,13
2022,British Grand Prix,Silverstone Circuit,STR,Aston Martin,16.0,SOFT,6.0,1,1.0112,14
2022,British Grand Prix,Silverstone Circuit,GAS,AlphaTauri,18.0,SOFT,6.0,1,1.0176,15
2022,British Grand Prix,Silverstone Circuit,BOT,Alfa Romeo,16.0,SOFT,9.0,1,1.0119,16
2022,British Grand Prix,Silverstone Circuit,TSU,AlphaTauri,13.0,SOFT,2.0,1,1.0157,17
2022,British Grand Prix,Silverstone Circuit,RIC,McLaren,13.0,SOFT,3.0,1,1.0108,18
2022,British Grand Prix,Silverstone Circuit,OCO,Alpine,9.0,SOFT,2.0,1,1.0146,19
2022,British Grand Prix,Silverstone Circuit,LAT,Williams,12.0,SOFT,4.0,1,1.0268,20
2022,Austrian Grand Prix,Red Bull Ring,VER,Red Bull Racing,20.0,MEDIUM,25.0,1,1.0024,1
2022,Austrian Grand Prix,Red Bull Ring,LEC,Ferrari,25.0,SOFT,9.0,1,1.0007,2
2022,Austrian Grand Prix,Red Bull Ring,SAI,Ferrari,28.0,SOFT,12.0,1,1.0,3
2022,Austrian Grand Prix,Red Bull Ring,PER,Red Bull Racing,13.0,MEDIUM,16.0,1,1.0083,4
2022,Austrian Grand Prix,Red Bull Ring,RUS,Mercedes,6.0,SOFT,11.0,1,1.0092,5
2022,Austrian Grand Prix,Red Bull Ring,OCO,Alpine,8.0,MEDIUM,7.0,1,1.0035,6
2022,Austrian Grand Prix,Red Bull Ring,MAG,Haas F1 Team,22.0,SOFT,14.0,1,1.0197,7
2022,Austrian Grand Prix,Red Bull Ring,MSC,Haas F1 Team,30.0,SOFT,23.0,1,1.0159,8
2022,Austrian Grand Prix,Red Bull Ring,ALO,Alpine,11.0,MEDIUM,10.0,1,1.0032,9
2022,Austrian Grand Prix,Red Bull Ring,GAS,AlphaTauri,21.0,SOFT,9.0,1,1.0141,10
2022,Austrian Grand Prix,Red Bull Ring,ALB,Williams,19.0,MEDIUM,7.0,1,1.0165,11
2022,Austrian Grand Prix,Red Bull Ring,BOT,Alfa Romeo,16.0,SOFT,5.0,1,1.0093,12
2022,Austrian Grand Prix,Red Bull Ring,RIC,McLaren,21.0,MEDIUM,12.0,1,1.0181,13
2022,Austrian Grand Prix,Red Bull Ring,TSU,AlphaTauri,21.0,MEDIUM,10.0,1,1.0203,14
2022,Austrian Grand Prix,Red Bull Ring,STR,Aston Martin,26.0,SOFT,2.0,1,1.0133,15
2022,Austrian Grand Prix,Red Bull Ring,ZHO,Alfa Romeo,15.0,SOFT,5.0,1,1.0154,16
2022,Austrian Grand Prix,Red Bull Ring,LAT,Williams,21.0,MEDIUM,5.0,1,1.0241,17
2022,Austrian Grand Prix,Red Bull Ring,VET,Aston Martin,26.0,SOFT,2.0,1,1.0145,18
2022,Austrian Grand Prix,Red Bull Ring,HAM,Mercedes,2.0,SOFT,5.0,1,1.0108,19
2022,Austrian Grand Prix,Red Bull Ring,NOR,McLaren,21.0,MEDIUM,4.0,1,1.0132,20
2022,French Grand Prix,Circuit Paul Ricard,LEC,Ferrari,9.0,SOFT,5.0,1,1.0011,1
2022,French Grand Prix,Circuit Paul Ricard,SAI,Ferrari,6.0,SOFT,6.0,1,1.0,2
2022,French Grand Prix,Circuit Paul Ricard,VER,Red Bull Racing,5.0,SOFT,2.0,1,1.0059,3
2022,French Grand Prix,Circuit Paul Ricard,PER,Red Bull Racing,8.0,SOFT,2.0,1,1.0166,4
2022,French Grand Prix,Circuit Paul Ricard,HAM,Mercedes,11.0,SOFT,2.0,1,1.0107,5
2022,French Grand Prix,Circuit Paul Ricard,NOR,McLaren,11.0,SOFT,3.0,1,1.0117,6
2022,French Grand Prix,Circuit Paul Ricard,RUS,Mercedes,10.0,SOFT,2.0,1,1.0083,7
2022,French Grand Prix,Circuit Paul Ricard,ALO,Alpine,9.0,SOFT,2.0,1,1.0187,8
2022,French Grand Prix,Circuit Paul Ricard,MAG,Haas F1 Team,10.0,SOFT,2.0,1,1.0151,9
2022,French Grand Prix,Circuit Paul Ricard,TSU,AlphaTauri,12.0,SOFT,3.0,1,1.0218,10
2022,French Grand Prix,Circuit Paul Ricard,RIC,McLaren,10.0,SOFT,2.0,1,1.0157,11
2022,French Grand Prix,Circuit Paul Ricard,OCO,Alpine,9.0,SOFT,2.0,1,1.0231,12
2022,French Grand Prix,Circuit Paul Ricard,BOT,Alfa Romeo,13.0,SOFT,2.0,1,1.0188,13
2022,French Grand Prix,Circuit Paul Ricard,VET,Aston Martin,13.0,SOFT,5.0,1,1.0205,14
2022,French Grand Prix,Circuit Paul Ricard,ALB,Williams,9.0,SOFT,3.0,1,1.023,15
2022,French Grand Prix,Circuit Paul Ricard,GAS,AlphaTauri,14.0,SOFT,5.0,1,1.0149,16
2022,French Grand Prix,Circuit Paul Ricard,STR,Aston Martin,9.0,SOFT,2.0,1,1.0224,17
2022,French Grand Prix,Circuit Paul Ricard,ZHO,Alfa Romeo,12.0,SOFT,2.0,1,1.023,18
2022,French Grand Prix,Circuit Paul Ricard,MSC,Haas F1 Team,9.0,SOFT,3.0,1,1.0288,19
2022,French Grand Prix,Circuit Paul Ricard,LAT,Williams,9.0,SOFT,2.0,1,1.0312,20
2022,Hungarian Grand Prix,Hungaroring,RUS,Mercedes,14.0,SOFT,3.0,1,1.0116,1
2022,Hungarian Grand Prix,Hungaroring,SAI,Ferrari,13.0,SOFT,4.0,1,1.0029,2
2022,Hungarian Grand Prix,Hungaroring,LEC,Ferrari,9.0,SOFT,2.0,1,1.0,3
2022,Hungarian Grand Prix,Hungaroring,NOR,McLaren,9.0,SOFT,2.0,1,1.0028,4
2022,Hungarian Grand Prix,Hungaroring,OCO,Alpine,9.0,SOFT,2.0,1,1.0149,5
2022,Hungarian Grand Prix,Hungaroring,ALO,Alpine,10.0,SOFT,2.0,1,1.0077,6
2022,Hungarian Grand Prix,Hungaroring,HAM,Mercedes,9.0,SOFT,2.0,1,1.014,7
2022,Hungarian Grand Prix,Hungaroring,BOT,Alfa Romeo,13.0,SOFT,2.0,1,1.0123,8
2022,Hungarian Grand Prix,Hungaroring,RIC,McLaren,9.0,SOFT,2.0,1,1.0054,9
2022,Hungarian Grand Prix,Hungaroring,PER,Red Bull Racing,10.0,SOFT,2.0,1,1.0121,10
2022,Hungarian Grand Prix,Hungaroring,ZHO,Alfa Romeo,10.0,SOFT,2.0,1,1.0148,11
2022,Hungarian Grand Prix,Hungaroring,VER,Red Bull Racing,10.0,SOFT,2.0,1,1.0036,12
2022,Hungarian Grand Prix,Hungaroring,MAG,Haas F1 Team,14.0,SOFT,5.0,1,1.0175,13
2022,Hungarian Grand Prix,Hungaroring,STR,Aston Martin,11.0,SOFT,2.0,1,1.016,14
2022,Hungarian Grand Prix,Hungaroring,MSC,Haas F1 Team,11.0,SOFT,2.0,1,1.0196,15
2022,Hungarian Grand Prix,Hungaroring,TSU,AlphaTauri,12.0,SOFT,3.0,1,1.0265,16
2022,Hungarian Grand Prix,Hungaroring,ALB,Williams,6.0,SOFT,6.0,1,1.0277,17
2022,Hungarian Grand Prix,Hungaroring,VET,Aston Martin,11.0,SOFT,2.0,1,1.0103,18
2022,Hungarian Grand Prix,Hungaroring,GAS,AlphaTauri,13.0,SOFT,5.0,1,1.0164,19
2022,Hungarian Grand Prix,Hungaroring,LAT,Williams,8.0,SOFT,2.0,1,1.026,20
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,VER,Red Bull Racing,9.0,SOFT,2.0,1,1.0,1
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,SAI,Ferrari,9.0,SOFT,2.0,1,1.0108,2
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,PER,Red Bull Racing,9.0,SOFT,2.0,1,1.0174,3
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,LEC,Ferrari,10.0,SOFT,2.0,1,1.0082,4
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,OCO,Alpine,11.0,SOFT,2.0,1,1.0231,5
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,ALO,Alpine,9.0,SOFT,2.0,1,1.0139,6
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,HAM,Mercedes,8.0,SOFT,2.0,1,1.0131,7
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,RIC,McLaren,8.0,SOFT,2.0,1,1.0166,8
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,RUS,Mercedes,11.0,SOFT,4.0,1,1.0145,9
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,GAS,AlphaTauri,11.0,SOFT,2.0,1,1.0216,10
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,ALB,Williams,8.0,SOFT,2.0,1,1.0191,11
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,ZHO,Alfa Romeo,11.0,SOFT,2.0,1,1.02,12
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,NOR,McLaren,6.0,SOFT,2.0,1,1.0103,13
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,VET,Aston Martin,11.0,SOFT,2.0,1,1.0224,14
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,LAT,Williams,7.0,SOFT,2.0,1,1.0294,15
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,MAG,Haas F1 Team,9.0,SOFT,2.0,1,1.0256,16
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,STR,Aston Martin,9.0,SOFT,2.0,1,1.0107,17
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,TSU,AlphaTauri,10.0,SOFT,2.0,1,1.0204,18
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,MSC,Haas F1 Team,4.0,SOFT,4.0,1,1.042,19
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,BOT,Alfa Romeo,10.0,SOFT,2.0,1,1.0276,20
2022,Dutch Grand Prix,Circuit Zandvoort,VER,Red Bull Racing,8.0,SOFT,8.0,1,1.0096,1
2022,Dutch Grand Prix,Circuit Zandvoort,LEC,Ferrari,14.0,MEDIUM,14.0,1,1.0,2
2022,Dutch Grand Prix,Circuit Zandvoort,SAI,Ferrari,10.0,MEDIUM,10.0,1,1.0001,3
2022,Dutch Grand Prix,Circuit Zandvoort,HAM,Mercedes,10.0,MEDIUM,10.0,1,1.001,4
2022,Dutch Grand Prix,Circuit Zandvoort,PER,Red Bull Racing,11.0,MEDIUM,11.0,1,1.0159,5
2022,Dutch Grand Prix,Circuit Zandvoort,RUS,Mercedes,11.0,MEDIUM,11.0,1,1.0043,6
2022,Dutch Grand Prix,Circuit Zandvoort,NOR,McLaren,10.0,MEDIUM,10.0,1,1.0014,7
2022,Dutch Grand Prix,Circuit Zandvoort,STR,Aston Martin,14.0,MEDIUM,14.0,1,1.0055,8
2022,Dutch Grand Prix,Circuit Zandvoort,MSC,Haas F1 Team,10.0,MEDIUM,10.0,1,1.0174,9
2022,Dutch Grand Prix,Circuit Zandvoort,OCO,Alpine,10.0,MEDIUM,10.0,1,1.0133,10
2022,Dutch Grand Prix,Circuit Zandvoort,ALO,Alpine,9.0,HARD,9.0,1,1.007,11
2022,Dutch Grand Prix,Circuit Zandvoort,ZHO,Alfa Romeo,12.0,MEDIUM,12.0,1,1.0177,12
2022,Dutch Grand Prix,Circuit Zandvoort,ALB,Williams,8.0,SOFT,8.0,1,1.0206,13
2022,Dutch Grand Prix,Circuit Zandvoort,BOT,Alfa Romeo,14.0,MEDIUM,14.0,1,1.0252,14
2022,Dutch Grand Prix,Circuit Zandvoort,RIC,McLaren,7.0,MEDIUM,7.0,1,1.0141,15
2022,Dutch Grand Prix,Circuit Zandvoort,MAG,Haas F1 Team,9.0,MEDIUM,9.0,1,1.0268,16
